id,name,host_total_listings_count,neighbourhood_group_cleansed,accommodates,price,has_availability,availability_365
1066630480440654368,Fantástico piso modernista reformado,1.0,Eixample,2,52.0,t,65
1066691304930802885,3 bedroom American Cup,36.0,Ciutat Vella,4,,t,270
1060021060990641056,Charming apartment in old town w elevator,16.0,Ciutat Vella,5,400.0,t,214
1060045997691420702,80's at Sagrada Familia,1.0,Eixample,6,100.0,t,5
1060157843509263093,Habitación Creativa En Centro de Barcelona,5.0,Gràcia,2,76.0,t,167
1060185434098925638,Atico duplex 2 terrazas Fira Hostafrancs/Sants,16.0,Sants-Montjuïc,4,96.0,t,155
1066714028714502518,Cozy Loft in Gracia near Sagrada Familia,1.0,Gràcia,2,,t,83
1066840098228849765,Private room for 3 Guests in shared apartment.,10.0,Eixample,3,95.0,t,110
1066843298644230480,Private Room 2 Guest Near Las Ramblas,10.0,Ciutat Vella,2,86.0,t,110
1066848054931295825,Near Plaza Real Private Room For 2 Guests,10.0,Ciutat Vella,2,96.0,t,110
1066848065922778763,Excelente piso en el centro del Poblenou 4 BR,1.0,Sant Martí,5,95.0,t,44
1066870851858333930,Barcelona Center Private Room for Rent 2 Guest,10.0,Sants-Montjuïc,2,88.0,t,118
1066882264283221117,Close Plaza Real Private Room for 2 Guests,10.0,Ciutat Vella,2,88.0,t,109
1067187271414042813,Bonito apartamento para dos,139.0,Eixample,2,270.0,t,134
1060195723322446044,R0254- Hab. espaciosa en Eixample,482.0,Eixample,1,31.0,t,123
1060199169045320049,Nice room in a flat with terrace,1.0,Nou Barris,2,58.0,t,142
1060210075184138004,R0256- Hab. con balcon en Eixample,482.0,Eixample,1,31.0,t,123
1060215043959063014,R0257- Hab. con balcon en Eixample,482.0,Eixample,1,31.0,t,123
1060226401655826135,R0260- Hab. con balcon en Eixample,482.0,Eixample,1,,t,123
1067212354815950430,01 Room very  central in  gotic area  rep:,98.0,Ciutat Vella,2,49.0,t,20
1067249106190955676,Pegaso - 2 bedrooms and terrace in Sant Gervasi,769.0,Sarrià-Sant Gervasi,4,132.0,t,304
1067282894012918818,Centric 3 bedroom flat with lovely ambiance,173.0,Ciutat Vella,5,323.0,t,301
1067284183908925088,Cozy apartment near Sagrada Familia,139.0,Eixample,2,176.0,t,146
1067330713187856300,Luxury Loft with Terrace in El Borne,1.0,Ciutat Vella,3,90.0,t,269
1067336337362334898,Beauty Room in beautiful Barcelona - Room 1,212.0,Eixample,1,24.0,t,244
1067343937259615288,Beauty Room in beautiful Barcelona - Room 3,212.0,Eixample,1,27.0,t,212
1067344293832622527,Beauty Room in beautiful Barcelona - Room 2,212.0,Eixample,1,27.0,t,246
1067355145079325648,Modern Room in beautiful Barcelona - Room 1,212.0,Eixample,1,26.0,t,243
1060233257719389004,R0261- Hab. espaciosa y con balcon en Eixample,482.0,Eixample,1,28.0,t,63
1060243740538674801,R0150- Hab. amueblada en Sant Gervasi,482.0,Sarrià-Sant Gervasi,1,26.0,t,122
1060266404133622778,Pierre Et Vacances - Studio 3 personnes Standard,855.0,Sants-Montjuïc,3,9059.0,t,364
1060266644272581285,Pierre Et Vacances - Appartement 4 personnes - 1 c,855.0,Sants-Montjuïc,4,9059.0,t,364
1060266855327829744,Pierre Et Vacances - Appartement 5 personnes - 1 c,855.0,Sants-Montjuïc,5,9059.0,t,364
1060268743089157821,Pierre Et Vacances - Studio 4 Personnes Standard,855.0,Sants-Montjuïc,4,9059.0,t,364
1060268922575833797,R0138- Hab. luminosa y con balcon en Poble Sec,482.0,Sants-Montjuïc,1,,t,123
1060269132463394954,Habitación grande luminosa BCN 1,1.0,Sarrià-Sant Gervasi,2,83.0,t,248
1060275016440848732,R0139- Hab. con ventana y luminosa en Poble Sec,482.0,Sants-Montjuïc,1,38.0,t,185
1067355510904713510,Modern Room in beautiful Barcelona - Room 3,212.0,Eixample,1,27.0,t,246
1067355512632184497,Modern Room in beautiful Barcelona - Room 2,212.0,Eixample,1,26.0,t,155
1067833426553578767,Central Room in beautiful Barcelona - Room 1,212.0,Gràcia,1,28.0,t,243
1067833452391775080,Central Room in beautiful Barcelona - Room 2,212.0,Horta-Guinardó,1,25.0,t,122
1067833468221407267,Central Room in beautiful Barcelona - Room 3,212.0,Horta-Guinardó,1,25.0,t,149
1068073619903406777,Dúplex con encanto en el Congrés.,3.0,Sant Andreu,2,80.0,t,235
1068642380705655955,Charming apartment  at the down town,11.0,Ciutat Vella,4,80.0,t,140
1068667520726271447,luminoso 3 habitaciones con AC,3.0,Ciutat Vella,5,60.0,t,236
1068762688929740228,Urgel room 1 beautiful Barcelona,212.0,Eixample,1,26.0,t,224
1068783462283908080,Peaceful Room in beautiful Barcelona - Room 2,212.0,Eixample,1,26.0,t,242
1060275018153064999,61PAR1014- Magnifico piso decorado en Paralel,157.0,Sants-Montjuïc,3,58.0,t,334
1060290701015912525,BCN - confort,2.0,Nou Barris,3,,t,0
1060319959712648836,amazing room with private bathroom in old town,8.0,Ciutat Vella,2,139.0,t,54
1060406213395604439,piso en Barcelona,2.0,Sant Andreu,5,97.0,t,341
1060422657871604333,Luminous Apartment with Terrace in Sant Antoni,354.0,Eixample,7,169.0,t,317
1060455657445139058,Elegant 3Bed2Bath w/Balcony near the beach,29.0,Eixample,7,263.0,t,304
1060616119496133117,Local life in Gracia and minutes from Parc Guell,76.0,Gràcia,4,163.0,t,327
1060638937541970157,Tu hogar en el Centro de Barcelona i,1.0,Sant Martí,2,,t,0
1068783574856190156,Peaceful Room in beautiful Barcelona - Room 3,212.0,Eixample,1,25.0,t,193
1068783767669712884,Peaceful Room in beautiful Barcelona - Room 5,212.0,Eixample,1,28.0,t,152
1068783817089162543,Peaceful Room in beautiful Barcelona - Room 4,212.0,Eixample,1,28.0,t,214
1068940426979024567,incredible new apartment in #BCN,12.0,Les Corts,4,125.0,t,148
1069354399922359798,Klein & Gemütlich „Safe Place for Woman“,1.0,Sants-Montjuïc,1,,t,0
1069389800742327125,casa Calabria,3.0,Eixample,5,62.0,t,117
1069421828421936909,Apartamento moderno en el Gótico.CRB31,3.0,Ciutat Vella,2,67.0,t,35
1069480841499856359,Habitación suite con baño privado,2.0,Sants-Montjuïc,2,117.0,t,295
1069565502984056849,Akira Flats - Penthouse 21 floor,39.0,Sant Martí,8,,t,0
1069603926412366725,Pequeña habitación,9.0,Sant Martí,2,52.0,t,259
1060639162559955318,Villa Barcelona II,2.0,Ciutat Vella,2,64.0,t,179
1060699175360954933,Bedroom to rent - girls only,58.0,Sarrià-Sant Gervasi,1,34.0,t,216
1060700691338754579,Sant Antoni,165.0,Eixample,4,,t,9
1060705710353760391,Habitación para 1 chica.,58.0,Sarrià-Sant Gervasi,1,34.0,t,364
1060737326838100297,Begur - 3 bedrooms and terrace in Sant Gervasi,769.0,Sarrià-Sant Gervasi,6,222.0,t,69
1060745039438068628,Sta. CATERiNA BCN,93.0,Ciutat Vella,6,55.0,t,191
1069607720946151114,Grande Interior cuarto,9.0,Sant Martí,2,56.0,t,267
1069643013409765982,Gracia Great & Stylish Triplex,10.0,Gràcia,6,146.0,t,323
1069765339983009634,Un sueño de Habitación,3.0,Sant Andreu,2,82.0,t,59
1069767464415400271,Gracia & Park Güell Ground Floor,10.0,Gràcia,5,122.0,t,79
1069793026837903600,Big Apartment @900m BEACH / BORN,10.0,Sant Martí,7,223.0,t,119
1070034203423385161,Diagonal Mar: Bonito y céntrico,18.0,Sant Martí,3,76.0,t,331
1070065447521875184,"Lovely, close the Barca Camp Nou Stadium",4.0,Les Corts,2,133.0,t,244
1070080386415027218,Serennia Comfort 2 - 4 bedrooms,1.0,Eixample,9,484.0,t,108
1070085520257237602,Habitación privada en Eixample,3.0,Eixample,1,65.0,t,224
1070092845980222899,Encantador Apartamento en Poble Nou,81.0,Sant Martí,6,371.0,t,338
1060792416625676576,Cozy Apt next to Social Hub and near the sea,6.0,Sant Martí,2,,t,24
1060821612466718044,The room in the heart of Barcelona,2.0,Ciutat Vella,2,74.0,t,85
1060897434161588076,Private Room in the heart of Born,2.0,Ciutat Vella,2,,t,0
1060964763470278399,R0141- Hab. acogedora y luminosa en Poble Sec,482.0,Sants-Montjuïc,1,,t,239
1060973663929221569,R0142- Hab. acogedora y espaciosa en Poble Sec,482.0,Sants-Montjuïc,1,,t,123
1070102641148151923,Wonderful loft in Paseo de Gracia,139.0,Eixample,2,157.0,t,135
1070112674418632936,Estudio loft dúplex,2.0,Horta-Guinardó,3,120.0,t,269
1070136699102954479,AB Poble Sec - Plaza España X,258.0,Sants-Montjuïc,4,60.0,t,326
1070159399888598036,Sabate - 3 bedrooms and office in Sant Gervasi,769.0,Sarrià-Sant Gervasi,6,238.0,t,215
1070171778669192940,Sardana - 3 bedrooms and office in Eixample Dreta,769.0,Eixample,6,192.0,t,273
1070256814713382946,Cozy nest with terrace,47.0,Eixample,2,189.0,t,325
1070281803747977841,R0036- Hab. amueblada en Eixample,482.0,Eixample,2,,t,154
1060981834198950580,R0144- Ático con terraza en Poble Sec,482.0,Sants-Montjuïc,2,,t,64
1060987254938337270,Single bedroom in a family house,153.0,Sants-Montjuïc,1,21.0,t,257
1061169240168454947,Elegant Apartment with Balcony in Gothic Quarter,354.0,Ciutat Vella,2,160.0,t,311
1061362033095242814,Stylish modern loft Gotic Quarter Plaza Catedral,4.0,Ciutat Vella,2,68.0,t,37
1061376084292480026,Lightful Stylish studio Born Lift/Aircon/Wifi,4.0,Ciutat Vella,2,70.0,t,38
1061398318281633107,Lovely flat old town next Rambla,8.0,Ciutat Vella,2,,t,5
1061420172605130962,Beautiful BRAND NEW studio best Born area/LIFT,8.0,Ciutat Vella,2,,t,14
1061444718722174096,Old Town amazing location Comfortable Loft Wi-Fi,8.0,Ciutat Vella,2,70.0,t,36
1061489678596771417,Apartamento moderno en Eixample (C2),22.0,Eixample,4,290.0,t,346
1070293913326200685,Fluvia - 2 bedrooms and terrace in Sant Gervasi,769.0,Sarrià-Sant Gervasi,4,185.0,t,44
1070299072614054057,R0251- Hab. acogedora en Eixample,482.0,Eixample,1,26.0,t,39
1070302740863241983,Fully equipped apartment with lots of light,173.0,Eixample,3,129.0,t,87
1070316029453630246,R0355- Hab. luminosa y espaciosa,482.0,Eixample,1,,t,153
1070332018745976417,SMF3A1R1- Hab. luminosa con balcon en Poble Sec,482.0,Ciutat Vella,1,35.0,t,153
1070359490619629297,VLF4A1R3- Hab. con balcon en Eixample,482.0,Eixample,1,,t,185
1070377756255364713,Charming and cosy Flat in Barcelona Center,13.0,Ciutat Vella,5,157.0,t,12
1070395124905304249,Designer Gem Urban Escape in central Barcelona,4.0,Sants-Montjuïc,3,200.0,t,203
1070469123497043279,Stay in the heart of Barcelona,1.0,Eixample,3,120.0,t,217
1061490653718744976,Moderno en Ubicación Céntrica (P2),22.0,Eixample,4,259.0,t,254
1061568560710222232,Rocafort | Cosy 3BR Apt. in Eixample,241.0,Eixample,8,271.0,t,185
1061570890253488479,Feels of home next to Sagrada Familia,76.0,Eixample,5,179.0,t,337
1070498887273829064,R0281- Hab. espaciosa en Sant Andreu,482.0,Sant Andreu,1,,t,153
1070541391219673583,Apt. with Balcony in Sagrada Familia,354.0,Eixample,5,186.0,t,319
1070553060706259047,R0128- Hab. con balcon en Poble Sec,482.0,Sants-Montjuïc,1,30.0,t,232
1070558191838462343,R0127- Hab. con ventana en Poble Sec,482.0,Sants-Montjuïc,1,,t,269
1070571964951586752,Elegant Apartment In Sagrada Familia,354.0,Eixample,5,148.0,t,326
1070598025890513226,Luminous Apt. Next to Sagrada Familia,354.0,Eixample,5,160.0,t,326
1070622249649813826,Apt with Balcony in Premium Location,354.0,Eixample,5,189.0,t,319
1061603712135382123,Confortable habitación,2.0,Horta-Guinardó,2,50.0,t,58
1061624165040197107,R0247- Hab. amueblada en Eixample,482.0,Eixample,1,29.0,t,217
1061632671729689653,R0250- Hab. espaciosa y luminosa en Eixample,482.0,Eixample,1,,t,0
1061640658376368303,R0295- Hab. espaciosa en Sant Antoni,482.0,Eixample,1,26.0,t,122
1061651123594662433,R0287- Hab. con ventana y luminosa en Sant Andreu,482.0,Sant Andreu,1,27.0,t,63
1061656135660660063,R0375- Hab. con balcon,482.0,Eixample,1,,t,154
1061667520782372790,Excelente suite doble,14.0,Ciutat Vella,2,72.0,t,8
1061682902800139726,R0353- Hab. espaciosa,482.0,Eixample,2,,t,123
1061867922821508235,Nice Flat in the best area!Borne,31.0,Eixample,2,161.0,t,188
1070756692888947321,Luxury 5 bedroom oasis in old town Barcelona,10.0,Ciutat Vella,10,650.0,t,203
1070756883922664676,Amazing bedroom near the beach,2.0,Sant Martí,2,52.0,t,263
1070860009389942241,Habitación con baño privado para chica,1.0,Eixample,1,22.0,t,160
1070876065506129351,"MQ3 Double room, beach!",185.0,Ciutat Vella,2,71.0,t,149
1070889680442532829,AB Sagrada Familia - Sant Pau,258.0,Sant Martí,7,1386.0,t,346
1070890182797598138,AB Sagrada Familia - Sant Pau,258.0,Sant Martí,4,1110.0,t,313
1070890523807058941,AB Sagrada Familia - Sant Pau,258.0,Sant Martí,8,1563.0,t,338
1061935237180685669,Family Apt with Balcony close to Sagrada Familia,354.0,Eixample,5,180.0,t,317
1062184717132746819,prestigious in Pl. Catalunya,3.0,Ciutat Vella,6,220.0,t,364
1070891017719675367,AB Sagrada Familia - Sant Pau,258.0,Sant Martí,5,1260.0,t,342
1070891435325502970,AB Sagrada Familia - Sant Pau,258.0,Sant Martí,6,1362.0,t,346
1070891860365064409,AB Sagrada Familia - Sant Pau,258.0,Sant Martí,4,1113.0,t,340
1070892332101094594,AB Sagrada Familia - Sant Pau,258.0,Sant Martí,8,1614.0,t,343
1062202279982517113,1 double & 1 single in Montbau,6.0,Horta-Guinardó,3,,t,0
1062253664503441794,*2 Room in the center area plaza cataluña rep,98.0,Ciutat Vella,2,51.0,t,6
1062270235199052536,Rooftop terrace 2 bedrooms Sants,2.0,Sants-Montjuïc,4,,t,62
1062411749587742088,Habitación cerca de la playa,7.0,Sant Martí,2,74.0,t,243
1070913119630846907,BBarcelona Sagrada Familia 22,25.0,Eixample,8,,t,292
1070944756182957813,Estudio apartamento para 3-4,3.0,Ciutat Vella,3,151.0,t,37
1070957975635456492,Habitación con cama doble cerca del MWC,7.0,Eixample,1,30.0,t,169
1070960528427098280,3 beds Private Room with Private Bathroom,6.0,Gràcia,3,100.0,t,57
1070963998018662286,Apartamento Industrial en el centro de Barcelona,1.0,Sant Martí,5,191.0,t,63
1070982737262130704,Relaxing Getaway in Paradise,60.0,Ciutat Vella,4,,t,33
1070985918114617655,Bed BCN Diagonal 2,117.0,Eixample,4,154.0,t,312
1070987495615812029,Barcelona Sagrada Familia - H1,7.0,Horta-Guinardó,1,,t,0
1070993678656798230,Barcelona Sagrada Familia - H3,7.0,Eixample,1,24.0,t,174
1062442661525515068,Centric Apartment with 3 bedrooms/Plaza España,17.0,Sants-Montjuïc,6,174.0,t,78
1062823022685227982,Sunny studio with a terrace,124.0,Sant Martí,2,116.0,t,349
1062914766615834811,6* Room in center plaza cataluña rep,98.0,Ciutat Vella,2,49.0,t,52
1062945998229744990,002 Room in center of barcelona plaza cataluña rep,98.0,Ciutat Vella,2,,t,5
1076614761381883651,Feel at home in the city centre,1.0,Ciutat Vella,4,70.0,t,245
1070996015283010717,Barcelona Sagrada Familia - H4,7.0,Sant Martí,1,32.0,t,185
1070997631243183268,Barcelona Sagrada Familia - H5,7.0,Eixample,1,32.0,t,270
1071001307375160538,Barceloneta Beach Studio P1,10.0,Ciutat Vella,2,193.0,t,252
1071007929922201209,Barceloneta Beach Studio P2,10.0,Ciutat Vella,2,185.0,t,256
1071034732688489650,Pequeño apartamento muy luminoso,1.0,Eixample,3,,,209
1071075880304040574,Barceloneta Beach Studio 12,10.0,Ciutat Vella,2,220.0,t,324
1071188666823259019,Apartment with Terrace in Sagrada Familia,354.0,Eixample,6,204.0,t,322
1071211757604403248,Hostourist Sagrada Rosalia,22.0,Horta-Guinardó,4,334.0,t,120
1071336361765013976,R0114- Hab. con terraza en Poble Sec,482.0,Sants-Montjuïc,1,32.0,t,154
1071341082893449795,R0121- Hab. acogedora en Poble Sec,482.0,Sants-Montjuïc,1,36.0,t,278
1076650473211306910,Falco - 2 bedrooms with shared pool in Les Corts,769.0,Les Corts,3,163.0,t,175
1076692068158914979,Cervantes - 1 bedroom and pool in Les Corts,769.0,Les Corts,3,140.0,t,74
1076714706880491075,Centrical and Spacious apartment,60.0,Eixample,6,302.0,t,213
1076771132566775102,"Blueground | Sarrià, doorman, recently renovated",140.0,Sarrià-Sant Gervasi,4,146.0,t,41
1076791974082301244,The Haus Sagrada Familia,12.0,Gràcia,5,316.0,t,225
1076941782430889960,"Fun in the Sun. Private Terrace, POOL,A/C,  P-2",21.0,Eixample,5,319.0,t,36
1071490810196396189,Bonito apartamento céntrico para 6,139.0,Eixample,6,,t,0
1071512349808674244,Cute apartment Eixample,139.0,Eixample,2,,t,6
1071680274361006105,Achillie 2 bedrooms B,61.0,Ciutat Vella,4,100.0,t,269
1071711865667463671,Refurbished 2bedroom apartment close to Sants,163.0,Sants-Montjuïc,3,74.0,t,347
1071739429943575588,78- Baro SA,108.0,Horta-Guinardó,4,1000.0,t,336
1071766701152864155,Barcelona next to  Pl Catalonya,3.0,Eixample,4,,t,364
1071767665433870526,Apartamento,22.0,Sants-Montjuïc,2,166.0,t,345
1071803652130386346,Очаровательная комната в сердце Барселоны,2.0,Eixample,1,24.0,t,276
1072227406582783017,Medes - 2 bedrooms in Sant Gervasi,769.0,Sarrià-Sant Gervasi,4,133.0,t,84
1072234263528825440,Apartment in Barcelona with great views,48.0,Gràcia,5,121.0,t,353
1076949569323318103,"Sunny Terrace City Center Pool, A/C, Wi-fi P-3",21.0,Eixample,2,232.0,t,49
1076963707691806342,"Nice Elegant City Center. , POOL, A/C, Wi-fi 102",21.0,Eixample,5,361.0,t,98
1076969814221275430,"Beauty and Charm!  Pool, Wi-fi, A/C 202",21.0,Eixample,5,343.0,t,46
1076975838222905988,"Little Gem Elegant Comfortable! POOL, A/C 203",21.0,Eixample,2,209.0,t,31
1077319368442996225,Apartamento azul,4.0,Sarrià-Sant Gervasi,2,88.0,t,364
1072248835539992927,Appartement unique centre-ville,2.0,Ciutat Vella,4,,t,232
1072260260294054301,Habitación 1 en Rda. Sant Pau,21.0,Ciutat Vella,1,39.0,t,246
1072270900074870111,Cozy studio in Ciutat vella,9.0,Ciutat Vella,2,76.0,t,128
1072272498413256734,Beautiful Apt with terrace steps from Parc Güell,6.0,Horta-Guinardó,4,64.0,t,52
1072275848729045558,Habitación 2 en Rda. Sant Pau,21.0,Ciutat Vella,1,25.0,t,153
1072276545957261662,Recién renovado apartamento,1.0,Sant Andreu,4,65.0,t,175
1072281084998663025,Apartament La Boqueria 4,4.0,Ciutat Vella,4,214.0,t,292
1072289534628678075,Habitación 4 en Rda. Sant Pau,21.0,Ciutat Vella,1,49.0,t,253
1072292018276206558,111TT73REB33 · Cómodo apartamento en Les Corts,139.0,Les Corts,4,166.0,t,79
1077323165587588282,Habitación en piso compartido,1.0,Sant Martí,1,30.0,t,223
1077328024113813839,Luminous 2-bedroom in Gràcia,73.0,Eixample,4,79.0,t,305
1077355843985967803,Sagrada Familia Deluxe & jacuzzi with  breakfast,6.0,Eixample,2,239.0,t,163
1077368361711456327,Sagrada Familia Deluxe Room with breakfast,6.0,Eixample,2,222.0,t,177
1077391769939455670,Cozy apartment in the heart of the city,1.0,Ciutat Vella,3,80.0,t,188
1077685284194828416,Elegant Gem In the heart of Clot,3.0,Sant Martí,3,80.0,t,292
1077746442628868935,(me) Flateli Enric Granados,331.0,Eixample,4,95.0,t,0
1072302954713029726,Barceloneta Dreams II,8.0,Ciutat Vella,2,,t,83
1072385230410775878,Habitación- Loft  Baño Privado,52.0,Horta-Guinardó,1,26.0,t,34
1072415791832841104,Rasa - 2 bedroom in Sant Gervasy,769.0,Sarrià-Sant Gervasi,4,96.0,t,296
1072449028443608133,2BR w/Balcony and Community Pool,15.0,Eixample,3,220.0,t,268
1072643745533051895,075. Baro 22,108.0,Horta-Guinardó,4,1000.0,t,331
1073025083730518612,GuestReady-Lovely stay in Sarrià-next to Turó Park,1.0,Sarrià-Sant Gervasi,4,108.0,t,235
1073044381458361208,Elegant style loft Born area Old Town Aircon/Wifi,3.0,Ciutat Vella,2,70.0,t,36
1073056625123507330,Excelente habitación Barcelona,1.0,Ciutat Vella,2,50.0,t,269
1073061112663728643,Elegant style flat in Plaza Catalunya Wifi/Aircon,4.0,Ciutat Vella,2,,t,0
1073109355237805059,New design style loft Born area Wifi/Aircon,8.0,Ciutat Vella,2,70.0,t,38
1078038608969264076,Room in a  renovated Penthouse,1.0,Sants-Montjuïc,1,28.0,t,87
1078046629039271664,Appartement design avec terrasse,1.0,Sants-Montjuïc,4,130.0,,203
1078284841576512759,"Quite & Centric | 2BR, 2 Bath | Sant Antoni Market",54.0,Eixample,4,151.0,t,47
1078712941253242531,Marina-Olimpic Village. Amazing apartment!,3.0,Sant Martí,6,147.0,t,285
1078764370825972371,Private double room in downtown,7.0,Eixample,2,92.0,t,42
1078775119112081494,Private rooms in downtown,7.0,Eixample,4,111.0,t,38
1078812293027189391,Single Private Room in Downtown,7.0,Eixample,1,45.0,t,61
1078817250789897654,Habitación Doble Privada con AC en Centro,7.0,Eixample,2,,t,75
1078820151365728939,Spacious Private Room with AC in City Centre,7.0,Eixample,4,104.0,t,80
1073128032832805665,Room in the heart of Barcelona,1.0,Eixample,1,25.0,t,143
